Request_id,Pickup_point,Driver id,Status,Request_timestamp,Drop_timestamp,Request_date,Request_time,Drop_date,Drop_time,Request_hour,Request_day,Time_slot,Trip_completed
5890,City,18,Trip Completed,15-07-2016 09:43,15-07-2016 10:55,15-07-2016,09:43:57,15-07-2016,10:55:22,9,Friday,Morning,TRUE
494,City,19,Trip Completed,11-07-2016 09:36,11-07-2016 10:02,11-07-2016,09:36:00,11-07-2016,10:02:00,9,Monday,Morning,TRUE
1485,City,19,Trip Completed,12-07-2016 05:21,12-07-2016 06:35,12-07-2016,05:21:00,12-07-2016,06:35:00,5,Tuesday,Early Morning,TRUE
2042,City,19,Trip Completed,12-07-2016 14:30,12-07-2016 15:09,12-07-2016,14:30:00,12-07-2016,15:09:00,14,Tuesday,Afternoon,TRUE
2561,Airport,19,Trip Completed,12-07-2016 21:29,12-07-2016 22:44,12-07-2016,21:29:00,12-07-2016,22:44:00,21,Tuesday,Night,TRUE
3813,Airport,19,Trip Completed,13-07-2016 21:06,13-07-2016 21:46,13-07-2016,21:06:57,13-07-2016,21:46:24,21,Wednesday,Night,TRUE
4260,Airport,19,Trip Completed,14-07-2016 06:11,14-07-2016 06:59,14-07-2016,06:11:51,14-07-2016,06:59:46,6,Thursday,Early Morning,TRUE
4395,City,19,Trip Completed,14-07-2016 08:00,14-07-2016 08:54,14-07-2016,08:00:15,14-07-2016,08:54:39,8,Thursday,Morning,TRUE
5919,City,19,Trip Completed,15-07-2016 10:03,15-07-2016 10:59,15-07-2016,10:03:42,15-07-2016,10:59:27,10,Friday,Morning,TRUE
6002,Airport,19,Trip Completed,15-07-2016 12:04,15-07-2016 12:53,15-07-2016,12:04:15,15-07-2016,12:53:36,12,Friday,Afternoon,TRUE
468,City,20,Trip Completed,11-07-2016 09:20,11-07-2016 10:05,11-07-2016,09:20:00,11-07-2016,10:05:00,9,Monday,Morning,TRUE
693,Airport,20,Trip Completed,11-07-2016 13:51,11-07-2016 15:01,11-07-2016,13:51:00,11-07-2016,15:01:00,13,Monday,Afternoon,TRUE
1178,City,20,Trip Completed,11-07-2016 21:05,11-07-2016 22:06,11-07-2016,21:05:00,11-07-2016,22:06:00,21,Monday,Night,TRUE
2103,City,20,Trip Completed,12-07-2016 16:08,12-07-2016 17:18,12-07-2016,16:08:00,12-07-2016,17:18:00,16,Tuesday,Evening,TRUE
2292,Airport,20,Trip Completed,12-07-2016 18:46,12-07-2016 19:23,12-07-2016,18:46:00,12-07-2016,19:23:00,18,Tuesday,Evening,TRUE
3339,City,20,Trip Completed,13-07-2016 12:40,13-07-2016 13:30,13-07-2016,12:40:58,13-07-2016,13:30:26,12,Wednesday,Afternoon,TRUE
3694,City,20,Trip Completed,13-07-2016 19:33,13-07-2016 20:35,13-07-2016,19:33:19,13-07-2016,20:35:08,19,Wednesday,Evening,TRUE
4469,City,20,Trip Completed,14-07-2016 08:45,14-07-2016 09:48,14-07-2016,08:45:13,14-07-2016,09:48:08,8,Thursday,Morning,TRUE
6432,City,20,Trip Completed,15-07-2016 19:50,15-07-2016 20:30,15-07-2016,19:50:57,15-07-2016,20:30:05,19,Friday,Evening,TRUE
1895,City,21,Trip Completed,12-07-2016 10:20,12-07-2016 10:52,12-07-2016,10:20:00,12-07-2016,10:52:00,10,Tuesday,Morning,TRUE
1981,Airport,21,Trip Completed,12-07-2016 12:23,12-07-2016 12:56,12-07-2016,12:23:00,12-07-2016,12:56:00,12,Tuesday,Afternoon,TRUE
3744,Airport,21,Trip Completed,13-07-2016 20:28,13-07-2016 21:22,13-07-2016,20:28:11,13-07-2016,21:22:42,20,Wednesday,Night,TRUE
4433,Airport,21,Trip Completed,14-07-2016 08:26,14-07-2016 09:12,14-07-2016,08:26:32,14-07-2016,09:12:02,8,Thursday,Morning,TRUE
6039,Airport,21,Trip Completed,15-07-2016 13:11,15-07-2016 13:38,15-07-2016,13:11:04,15-07-2016,13:38:01,13,Friday,Afternoon,TRUE
6543,City,21,Trip Completed,15-07-2016 20:54,15-07-2016 22:12,15-07-2016,20:54:20,15-07-2016,22:12:36,20,Friday,Night,TRUE
110,City,22,Trip Completed,11-07-2016 05:05,11-07-2016 06:06,11-07-2016,05:05:00,11-07-2016,06:06:00,5,Monday,Early Morning,TRUE
362,City,22,Trip Completed,11-07-2016 08:01,11-07-2016 09:18,11-07-2016,08:01:00,11-07-2016,09:18:00,8,Monday,Morning,TRUE
666,Airport,22,Trip Completed,11-07-2016 13:02,11-07-2016 13:45,11-07-2016,13:02:00,11-07-2016,13:45:00,13,Monday,Afternoon,TRUE
926,City,22,Trip Completed,11-07-2016 18:28,11-07-2016 19:34,11-07-2016,18:28:00,11-07-2016,19:34:00,18,Monday,Evening,TRUE
1180,Airport,22,Trip Completed,11-07-2016 21:01,11-07-2016 22:14,11-07-2016,21:01:00,11-07-2016,22:14:00,21,Monday,Night,TRUE
1900,City,22,Trip Completed,12-07-2016 10:32,12-07-2016 11:42,12-07-2016,10:32:00,12-07-2016,11:42:00,10,Tuesday,Morning,TRUE
2506,City,22,Trip Completed,12-07-2016 21:01,12-07-2016 21:38,12-07-2016,21:01:00,12-07-2016,21:38:00,21,Tuesday,Night,TRUE
3064,City,22,Trip Completed,13-07-2016 08:02,13-07-2016 08:58,13-07-2016,08:02:03,13-07-2016,08:58:46,8,Wednesday,Morning,TRUE
3327,Airport,22,Trip Completed,13-07-2016 12:24,13-07-2016 13:23,13-07-2016,12:24:41,13-07-2016,13:23:39,12,Wednesday,Afternoon,TRUE
3601,City,22,Trip Completed,13-07-2016 18:39,13-07-2016 19:29,13-07-2016,18:39:00,13-07-2016,19:29:07,18,Wednesday,Evening,TRUE
4768,Airport,22,Trip Completed,14-07-2016 15:39,14-07-2016 16:49,14-07-2016,15:39:24,14-07-2016,16:49:03,15,Thursday,Afternoon,TRUE
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016 20:48,14-07-2016,20:17:51,14-07-2016,20:48:58,20,Thursday,Night,TRUE
5366,Airport,22,Trip Completed,14-07-2016 23:27,15-07-2016 00:19,14-07-2016,23:27:22,15-07-2016,00:19:50,23,Thursday,Night,TRUE
5575,City,22,Trip Completed,15-07-2016 05:53,15-07-2016 06:50,15-07-2016,05:53:55,15-07-2016,06:50:02,5,Friday,Early Morning,TRUE
5902,City,22,Trip Completed,15-07-2016 09:52,15-07-2016 10:37,15-07-2016,09:52:57,15-07-2016,10:37:05,9,Friday,Morning,TRUE
6694,Airport,22,Trip Completed,15-07-2016 22:45,15-07-2016 23:17,15-07-2016,22:45:44,15-07-2016,23:17:53,22,Friday,Night,TRUE
523,Airport,23,Trip Completed,11-07-2016 09:48,11-07-2016 10:37,11-07-2016,09:48:00,11-07-2016,10:37:00,9,Monday,Morning,TRUE
747,City,23,Trip Completed,11-07-2016 15:53,11-07-2016 16:43,11-07-2016,15:53:00,11-07-2016,16:43:00,15,Monday,Afternoon,TRUE
1371,Airport,23,Trip Completed,12-07-2016 00:22,12-07-2016 01:33,12-07-2016,00:22:00,12-07-2016,01:33:00,0,Tuesday,Late Night,TRUE
1553,City,23,Trip Completed,12-07-2016 06:09,12-07-2016 07:09,12-07-2016,06:09:00,12-07-2016,07:09:00,6,Tuesday,Early Morning,TRUE
1692,Airport,23,Trip Completed,12-07-2016 07:52,12-07-2016 09:01,12-07-2016,07:52:00,12-07-2016,09:01:00,7,Tuesday,Early Morning,TRUE
2114,City,23,Trip Completed,12-07-2016 16:36,12-07-2016 17:21,12-07-2016,16:36:00,12-07-2016,17:21:00,16,Tuesday,Evening,TRUE
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016 03:51,13-07-2016,03:07:37,13-07-2016,03:51:35,3,Wednesday,Late Night,TRUE
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016 07:02,14-07-2016,06:17:01,14-07-2016,07:02:28,6,Thursday,Early Morning,TRUE
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016 13:34,14-07-2016,12:25:02,14-07-2016,13:34:58,12,Thursday,Afternoon,TRUE
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016 03:08,15-07-2016,02:23:56,15-07-2016,03:08:35,2,Friday,Late Night,TRUE
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016 06:00,15-07-2016,04:53:42,15-07-2016,06:00:16,4,Friday,Early Morning,TRUE
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016 09:42,15-07-2016,08:35:47,15-07-2016,09:42:27,8,Friday,Morning,TRUE
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016 11:58,15-07-2016,10:54:27,15-07-2016,11:58:44,10,Friday,Morning,TRUE
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016 16:29,15-07-2016,15:26:06,15-07-2016,16:29:40,15,Friday,Afternoon,TRUE
357,Airport,24,Trip Completed,11-07-2016 08:00,11-07-2016 09:08,11-07-2016,08:00:00,11-07-2016,09:08:00,8,Monday,Morning,TRUE
1068,City,24,Trip Completed,11-07-2016 19:52,11-07-2016 20:48,11-07-2016,19:52:00,11-07-2016,20:48:00,19,Monday,Evening,TRUE
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016 01:49,13-07-2016,00:34:03,13-07-2016,01:49:08,0,Wednesday,Late Night,TRUE
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016 05:33,13-07-2016,04:56:20,13-07-2016,05:33:20,4,Wednesday,Early Morning,TRUE
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016 13:25,13-07-2016,12:23:02,13-07-2016,13:25:14,12,Wednesday,Afternoon,TRUE
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016 16:50,13-07-2016,15:52:07,13-07-2016,16:50:46,15,Wednesday,Afternoon,TRUE
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016 21:39,13-07-2016,20:35:24,13-07-2016,21:39:02,20,Wednesday,Night,TRUE
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016 06:05,14-07-2016,04:48:09,14-07-2016,06:05:01,4,Thursday,Early Morning,TRUE
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016 12:49,14-07-2016,12:06:27,14-07-2016,12:49:14,12,Thursday,Afternoon,TRUE
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016 18:54,14-07-2016,18:21:52,14-07-2016,18:54:03,18,Thursday,Evening,TRUE
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016 22:30,14-07-2016,21:29:35,14-07-2016,22:30:11,21,Thursday,Night,TRUE
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016 09:26,15-07-2016,08:46:30,15-07-2016,09:26:33,8,Friday,Morning,TRUE
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016 16:40,15-07-2016,15:45:16,15-07-2016,16:40:41,15,Friday,Afternoon,TRUE
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016 19:53,15-07-2016,18:41:22,15-07-2016,19:53:29,18,Friday,Evening,TRUE
773,City,25,Trip Completed,11-07-2016 16:23,11-07-2016 17:21,11-07-2016,16:23:00,11-07-2016,17:21:00,16,Monday,Evening,TRUE
1123,City,25,Trip Completed,11-07-2016 20:20,11-07-2016 21:18,11-07-2016,20:20:00,11-07-2016,21:18:00,20,Monday,Night,TRUE
2667,Airport,25,Trip Completed,12-07-2016 23:35,13-07-2016 00:40,12-07-2016,23:35:00,13-07-2016,00:40:52,23,Tuesday,Night,TRUE
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016 06:19,13-07-2016,05:27:26,13-07-2016,06:19:18,5,Wednesday,Early Morning,TRUE
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,13-07-2016,14:59:08,13-07-2016,15:57:24,14,Wednesday,Afternoon,TRUE
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,13-07-2016,18:31:29,13-07-2016,19:31:56,18,Wednesday,Evening,TRUE
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,13-07-2016,20:38:10,13-07-2016,21:21:24,20,Wednesday,Night,TRUE
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,14-07-2016,09:48:56,14-07-2016,10:22:52,9,Thursday,Morning,TRUE
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,14-07-2016,17:37:44,14-07-2016,18:41:40,17,Thursday,Evening,TRUE
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,15-07-2016,05:41:11,15-07-2016,06:53:22,5,Friday,Early Morning,TRUE
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,15-07-2016,17:11:08,15-07-2016,18:08:11,17,Friday,Evening,TRUE
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,15-07-2016,22:07:14,15-07-2016,22:54:02,22,Friday,Night,TRUE
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016 08:10,11-07-2016,07:31:00,11-07-2016,08:10:00,7,Monday,Early Morning,TRUE
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016 18:06,11-07-2016,17:04:00,11-07-2016,18:06:00,17,Monday,Evening,TRUE
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016 19:09,11-07-2016,18:14:00,11-07-2016,19:09:00,18,Monday,Evening,TRUE
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016 23:00,11-07-2016,21:51:00,11-07-2016,23:00:00,21,Monday,Night,TRUE
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,13-07-2016,05:20:16,13-07-2016,06:14:07,5,Wednesday,Early Morning,TRUE
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,13-07-2016,08:54:04,13-07-2016,09:22:42,8,Wednesday,Morning,TRUE
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,13-07-2016,16:12:53,13-07-2016,17:13:44,16,Wednesday,Evening,TRUE
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,13-07-2016,22:50:42,13-07-2016,23:27:43,22,Wednesday,Night,TRUE
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,15-07-2016,19:33:00,15-07-2016,20:16:57,19,Friday,Evening,TRUE
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016 06:44,11-07-2016,06:04:00,11-07-2016,06:44:00,6,Monday,Early Morning,TRUE
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016 13:10,11-07-2016,12:20:00,11-07-2016,13:10:00,12,Monday,Afternoon,TRUE
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016 17:25,11-07-2016,16:19:00,11-07-2016,17:25:00,16,Monday,Evening,TRUE
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016 09:58,12-07-2016,09:03:00,12-07-2016,09:58:00,9,Tuesday,Morning,TRUE
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,12-07-2016,12:10:00,12-07-2016,12:49:00,12,Tuesday,Afternoon,TRUE
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,12-07-2016,15:51:00,12-07-2016,17:02:00,15,Tuesday,Afternoon,TRUE
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,12-07-2016,20:43:00,12-07-2016,21:20:00,20,Tuesday,Night,TRUE
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,13-07-2016,05:50:09,13-07-2016,06:27:07,5,Wednesday,Early Morning,TRUE
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,13-07-2016,20:24:23,13-07-2016,20:48:05,20,Wednesday,Night,TRUE
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,14-07-2016,08:26:29,14-07-2016,09:00:36,8,Thursday,Morning,TRUE
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,14-07-2016,21:09:47,14-07-2016,21:52:37,21,Thursday,Night,TRUE
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,15-07-2016,18:59:01,15-07-2016,19:35:10,18,Friday,Evening,TRUE
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,15-07-2016,21:59:10,15-07-2016,23:13:18,21,Friday,Night,TRUE
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,11-07-2016,04:50:00,11-07-2016,05:26:00,4,Monday,Early Morning,TRUE
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,11-07-2016,21:17:00,11-07-2016,21:53:00,21,Monday,Night,TRUE
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,12-07-2016,07:44:00,12-07-2016,08:40:00,7,Tuesday,Early Morning,TRUE
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,13-07-2016,04:33:38,13-07-2016,05:13:54,4,Wednesday,Early Morning,TRUE
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,13-07-2016,09:51:41,13-07-2016,10:24:39,9,Wednesday,Morning,TRUE
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,13-07-2016,19:56:20,13-07-2016,20:47:17,19,Wednesday,Evening,TRUE
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,14-07-2016,18:02:23,14-07-2016,18:58:49,18,Thursday,Evening,TRUE
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,15-07-2016,20:54:01,15-07-2016,21:53:29,20,Friday,Night,TRUE
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,15-07-2016,23:02:36,16-07-2016,00:12:12,23,Friday,Night,TRUE
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,12-07-2016,06:26:00,12-07-2016,07:18:00,6,Tuesday,Early Morning,TRUE
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,12-07-2016,12:05:00,12-07-2016,13:12:00,12,Tuesday,Afternoon,TRUE
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,13-07-2016,05:18:31,13-07-2016,06:18:22,5,Wednesday,Early Morning,TRUE
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,13-07-2016,06:34:13,13-07-2016,07:28:05,6,Wednesday,Early Morning,TRUE
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13-07-2016,13:47:14,13-07-2016,14:51:51,13,Wednesday,Afternoon,TRUE
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,13-07-2016,18:07:42,13-07-2016,19:12:22,18,Wednesday,Evening,TRUE
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,13-07-2016,20:30:08,13-07-2016,21:42:32,20,Wednesday,Night,TRUE
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,14-07-2016,09:48:17,14-07-2016,10:49:39,9,Thursday,Morning,TRUE
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,15-07-2016,18:29:54,15-07-2016,19:42:21,18,Friday,Evening,TRUE
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,15-07-2016,19:53:52,15-07-2016,20:26:32,19,Friday,Evening,TRUE
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,11-07-2016,09:45:00,11-07-2016,10:24:00,9,Monday,Morning,TRUE
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,12-07-2016,03:02:00,12-07-2016,03:55:00,3,Tuesday,Late Night,TRUE
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,12-07-2016,07:18:00,12-07-2016,08:10:00,7,Tuesday,Early Morning,TRUE
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,12-07-2016,16:14:00,12-07-2016,16:48:00,16,Tuesday,Evening,TRUE
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,12-07-2016,22:46:00,12-07-2016,23:18:00,22,Tuesday,Night,TRUE
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,13-07-2016,08:41:49,13-07-2016,09:41:42,8,Wednesday,Morning,TRUE
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,13-07-2016,20:15:54,13-07-2016,20:55:01,20,Wednesday,Night,TRUE
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,14-07-2016,08:13:15,14-07-2016,09:13:10,8,Thursday,Morning,TRUE
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,14-07-2016,16:43:53,14-07-2016,17:56:08,16,Thursday,Evening,TRUE
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,15-07-2016,04:59:58,15-07-2016,05:34:09,4,Friday,Early Morning,TRUE
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,15-07-2016,20:19:45,15-07-2016,21:01:21,20,Friday,Night,TRUE
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,15-07-2016,23:23:55,16-07-2016,00:11:55,23,Friday,Night,TRUE
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,11-07-2016,12:14:00,11-07-2016,13:00:00,12,Monday,Afternoon,TRUE
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,11-07-2016,15:48:00,11-07-2016,16:45:00,15,Monday,Afternoon,TRUE
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,11-07-2016,19:53:00,11-07-2016,20:31:00,19,Monday,Evening,TRUE
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,12-07-2016,10:10:00,12-07-2016,10:35:00,10,Tuesday,Morning,TRUE
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,15-07-2016,06:18:36,15-07-2016,07:07:34,6,Friday,Early Morning,TRUE
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,15-07-2016,09:37:21,15-07-2016,10:08:03,9,Friday,Morning,TRUE
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,15-07-2016,14:44:32,15-07-2016,15:41:12,14,Friday,Afternoon,TRUE
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,15-07-2016,22:15:45,15-07-2016,23:07:50,22,Friday,Night,TRUE
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,12-07-2016,17:34:00,12-07-2016,18:33:00,17,Tuesday,Evening,TRUE
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,13-07-2016,11:23:36,13-07-2016,12:14:06,11,Wednesday,Morning,TRUE
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,13-07-2016,19:33:18,13-07-2016,20:34:21,19,Wednesday,Evening,TRUE
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,14-07-2016,16:41:52,14-07-2016,17:15:01,16,Thursday,Evening,TRUE
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,15-07-2016,09:47:11,15-07-2016,10:32:41,9,Friday,Morning,TRUE
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,15-07-2016,17:11:33,15-07-2016,17:55:50,17,Friday,Evening,TRUE
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,15-07-2016,21:03:02,15-07-2016,22:17:22,21,Friday,Night,TRUE
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,11-07-2016,05:32:00,11-07-2016,06:37:00,5,Monday,Early Morning,TRUE
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,11-07-2016,15:27:00,11-07-2016,16:32:00,15,Monday,Afternoon,TRUE
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,11-07-2016,18:22:00,11-07-2016,19:04:00,18,Monday,Evening,TRUE
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,12-07-2016,05:16:00,12-07-2016,06:13:00,5,Tuesday,Early Morning,TRUE
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,12-07-2016,11:45:00,12-07-2016,12:55:00,11,Tuesday,Morning,TRUE
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,13-07-2016,08:15:34,13-07-2016,09:12:57,8,Wednesday,Morning,TRUE
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,13-07-2016,23:13:54,13-07-2016,23:38:37,23,Wednesday,Night,TRUE
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,14-07-2016,05:11:15,14-07-2016,06:15:24,5,Thursday,Early Morning,TRUE
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,15-07-2016,17:50:37,15-07-2016,18:49:29,17,Friday,Evening,TRUE
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,11-07-2016,15:30:00,11-07-2016,16:44:00,15,Monday,Afternoon,TRUE
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,13-07-2016,02:38:48,13-07-2016,03:16:56,2,Wednesday,Late Night,TRUE
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,13-07-2016,05:46:42,13-07-2016,06:22:39,5,Wednesday,Early Morning,TRUE
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,13-07-2016,17:50:59,13-07-2016,18:17:24,17,Wednesday,Evening,TRUE
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,14-07-2016,11:58:46,14-07-2016,12:55:21,11,Thursday,Morning,TRUE
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,14-07-2016,19:21:16,14-07-2016,20:05:07,19,Thursday,Evening,TRUE
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,11-07-2016,08:02:00,11-07-2016,09:05:00,8,Monday,Morning,TRUE
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,11-07-2016,16:19:00,11-07-2016,17:34:00,16,Monday,Evening,TRUE
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,11-07-2016,22:01:00,11-07-2016,23:21:00,22,Monday,Night,TRUE
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,12-07-2016,05:41:00,12-07-2016,06:47:00,5,Tuesday,Early Morning,TRUE
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,12-07-2016,12:22:00,12-07-2016,12:43:00,12,Tuesday,Afternoon,TRUE
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,13-07-2016,05:53:33,13-07-2016,07:00:33,5,Wednesday,Early Morning,TRUE
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,13-07-2016,14:52:52,13-07-2016,15:33:04,14,Wednesday,Afternoon,TRUE
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,13-07-2016,18:25:52,13-07-2016,19:31:28,18,Wednesday,Evening,TRUE
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,14-07-2016,04:28:35,14-07-2016,05:26:48,4,Thursday,Early Morning,TRUE
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14-07-2016,14:52:43,14-07-2016,15:37:25,14,Thursday,Afternoon,TRUE
