Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Time,Drop Time,Request Hour,Request Day,Trip Completed,Date
1900,City,22,Trip Completed,12-07-2016 10:32,07-12-2016 11:42,10:32:00,11:42:00,10,Tuesday,TRUE,12-07-2016
2506,City,22,Trip Completed,12-07-2016 21:01,07-12-2016 21:38,21:01:00,21:38:00,21,Tuesday,TRUE,12-07-2016
3064,City,22,Trip Completed,13-07-2016 08:02,13-07-2016 08:58,08:02:03,08:58:46,8,Wednesday,TRUE,13-07-2016
3327,Airport,22,Trip Completed,13-07-2016 12:24,13-07-2016 13:23,12:24:41,13:23:39,12,Wednesday,TRUE,13-07-2016
3601,City,22,Trip Completed,13-07-2016 18:39,13-07-2016 19:29,18:39:00,19:29:07,18,Wednesday,TRUE,13-07-2016
4768,Airport,22,Trip Completed,14-07-2016 15:39,14-07-2016 16:49,15:39:24,16:49:03,15,Thursday,TRUE,14-07-2016
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016 20:48,20:17:51,20:48:58,20,Thursday,TRUE,14-07-2016
5366,Airport,22,Trip Completed,14-07-2016 23:27,15-07-2016 00:19,23:27:22,00:19:50,23,Thursday,TRUE,14-07-2016
5575,City,22,Trip Completed,15-07-2016 05:53,15-07-2016 06:50,05:53:55,06:50:02,5,Friday,TRUE,15-07-2016
5902,City,22,Trip Completed,15-07-2016 09:52,15-07-2016 10:37,09:52:57,10:37:05,9,Friday,TRUE,15-07-2016
6694,Airport,22,Trip Completed,15-07-2016 22:45,15-07-2016 23:17,22:45:44,23:17:53,22,Friday,TRUE,15-07-2016
523,Airport,23,Trip Completed,11-07-2016 09:48,07-11-2016 10:37,09:48:00,10:37:00,9,Monday,TRUE,11-07-2016
747,City,23,Trip Completed,11-07-2016 15:53,07-11-2016 16:43,15:53:00,16:43:00,15,Monday,TRUE,11-07-2016
1371,Airport,23,Trip Completed,12-07-2016 00:22,07-12-2016 01:33,00:22:00,01:33:00,0,Tuesday,TRUE,12-07-2016
1553,City,23,Trip Completed,12-07-2016 06:09,07-12-2016 07:09,06:09:00,07:09:00,6,Tuesday,TRUE,12-07-2016
1692,Airport,23,Trip Completed,12-07-2016 07:52,07-12-2016 09:01,07:52:00,09:01:00,7,Tuesday,TRUE,12-07-2016
2114,City,23,Trip Completed,12-07-2016 16:36,07-12-2016 17:21,16:36:00,17:21:00,16,Tuesday,TRUE,12-07-2016
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016 03:51,03:07:37,03:51:35,3,Wednesday,TRUE,13-07-2016
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016 07:02,06:17:01,07:02:28,6,Thursday,TRUE,14-07-2016
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016 13:34,12:25:02,13:34:58,12,Thursday,TRUE,14-07-2016
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016 03:08,02:23:56,03:08:35,2,Friday,TRUE,15-07-2016
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016 06:00,04:53:42,06:00:16,4,Friday,TRUE,15-07-2016
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016 09:42,08:35:47,09:42:27,8,Friday,TRUE,15-07-2016
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016 11:58,10:54:27,11:58:44,10,Friday,TRUE,15-07-2016
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016 16:29,15:26:06,16:29:40,15,Friday,TRUE,15-07-2016
357,Airport,24,Trip Completed,11-07-2016 08:00,07-11-2016 09:08,08:00:00,09:08:00,8,Monday,TRUE,11-07-2016
1068,City,24,Trip Completed,11-07-2016 19:52,07-11-2016 20:48,19:52:00,20:48:00,19,Monday,TRUE,11-07-2016
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016 01:49,00:34:03,01:49:08,0,Wednesday,TRUE,13-07-2016
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016 05:33,04:56:20,05:33:20,4,Wednesday,TRUE,13-07-2016
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016 13:25,12:23:02,13:25:14,12,Wednesday,TRUE,13-07-2016
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016 16:50,15:52:07,16:50:46,15,Wednesday,TRUE,13-07-2016
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016 21:39,20:35:24,21:39:02,20,Wednesday,TRUE,13-07-2016
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016 06:05,04:48:09,06:05:01,4,Thursday,TRUE,14-07-2016
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016 12:49,12:06:27,12:49:14,12,Thursday,TRUE,14-07-2016
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016 18:54,18:21:52,18:54:03,18,Thursday,TRUE,14-07-2016
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016 22:30,21:29:35,22:30:11,21,Thursday,TRUE,14-07-2016
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016 09:26,08:46:30,09:26:33,8,Friday,TRUE,15-07-2016
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016 16:40,15:45:16,16:40:41,15,Friday,TRUE,15-07-2016
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016 19:53,18:41:22,19:53:29,18,Friday,TRUE,15-07-2016
773,City,25,Trip Completed,11-07-2016 16:23,07-11-2016 17:21,16:23:00,17:21:00,16,Monday,TRUE,11-07-2016
1123,City,25,Trip Completed,11-07-2016 20:20,07-11-2016 21:18,20:20:00,21:18:00,20,Monday,TRUE,11-07-2016
2667,Airport,25,Trip Completed,12-07-2016 23:35,13-07-2016 00:40,23:35:00,00:40:52,23,Tuesday,TRUE,12-07-2016
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016 06:19,05:27:26,06:19:18,5,Wednesday,TRUE,13-07-2016
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,14:59:08,15:57:24,14,Wednesday,TRUE,13-07-2016
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,18:31:29,19:31:56,18,Wednesday,TRUE,13-07-2016
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,20:38:10,21:21:24,20,Wednesday,TRUE,13-07-2016
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,09:48:56,10:22:52,9,Thursday,TRUE,14-07-2016
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,17:37:44,18:41:40,17,Thursday,TRUE,14-07-2016
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,05:41:11,06:53:22,5,Friday,TRUE,15-07-2016
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,17:11:08,18:08:11,17,Friday,TRUE,15-07-2016
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,22:07:14,22:54:02,22,Friday,TRUE,15-07-2016
322,City,26,Trip Completed,11-07-2016 07:31,07-11-2016 08:10,07:31:00,08:10:00,7,Monday,TRUE,11-07-2016
793,City,26,Trip Completed,11-07-2016 17:04,07-11-2016 18:06,17:04:00,18:06:00,17,Monday,TRUE,11-07-2016
898,Airport,26,Trip Completed,11-07-2016 18:14,07-11-2016 19:09,18:14:00,19:09:00,18,Monday,TRUE,11-07-2016
1258,City,26,Trip Completed,11-07-2016 21:51,07-11-2016 23:00,21:51:00,23:00:00,21,Monday,TRUE,11-07-2016
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,05:20:16,06:14:07,5,Wednesday,TRUE,13-07-2016
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,08:54:04,09:22:42,8,Wednesday,TRUE,13-07-2016
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,16:12:53,17:13:44,16,Wednesday,TRUE,13-07-2016
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,22:50:42,23:27:43,22,Wednesday,TRUE,13-07-2016
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,19:33:00,20:16:57,19,Friday,TRUE,15-07-2016
204,City,27,Trip Completed,11-07-2016 06:04,07-11-2016 06:44,06:04:00,06:44:00,6,Monday,TRUE,11-07-2016
632,Airport,27,Trip Completed,11-07-2016 12:20,07-11-2016 13:10,12:20:00,13:10:00,12,Monday,TRUE,11-07-2016
763,City,27,Trip Completed,11-07-2016 16:19,07-11-2016 17:25,16:19:00,17:25:00,16,Monday,TRUE,11-07-2016
1786,Airport,27,Trip Completed,12-07-2016 09:03,07-12-2016 09:58,09:03:00,09:58:00,9,Tuesday,TRUE,12-07-2016
1968,City,27,Trip Completed,12-07-2016 12:10,07-12-2016 12:49,12:10:00,12:49:00,12,Tuesday,TRUE,12-07-2016
2088,Airport,27,Trip Completed,12-07-2016 15:51,07-12-2016 17:02,15:51:00,17:02:00,15,Tuesday,TRUE,12-07-2016
2473,Airport,27,Trip Completed,12-07-2016 20:43,07-12-2016 21:20,20:43:00,21:20:00,20,Tuesday,TRUE,12-07-2016
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,05:50:09,06:27:07,5,Wednesday,TRUE,13-07-2016
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,20:24:23,20:48:05,20,Wednesday,TRUE,13-07-2016
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,08:26:29,09:00:36,8,Thursday,TRUE,14-07-2016
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,21:09:47,21:52:37,21,Thursday,TRUE,14-07-2016
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,18:59:01,19:35:10,18,Friday,TRUE,15-07-2016
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,21:59:10,23:13:18,21,Friday,TRUE,15-07-2016
84,City,28,Trip Completed,11-07-2016 04:50,07-11-2016 05:26,04:50:00,05:26:00,4,Monday,TRUE,11-07-2016
1199,City,28,Trip Completed,11-07-2016 21:17,07-11-2016 21:53,21:17:00,21:53:00,21,Monday,TRUE,11-07-2016
1676,Airport,28,Trip Completed,12-07-2016 07:44,07-12-2016 08:40,07:44:00,08:40:00,7,Tuesday,TRUE,12-07-2016
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,04:33:38,05:13:54,4,Wednesday,TRUE,13-07-2016
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,09:51:41,10:24:39,9,Wednesday,TRUE,13-07-2016
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,19:56:20,20:47:17,19,Wednesday,TRUE,13-07-2016
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,18:02:23,18:58:49,18,Thursday,TRUE,14-07-2016
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,20:54:01,21:53:29,20,Friday,TRUE,15-07-2016
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,23:02:36,00:12:12,23,Friday,TRUE,15-07-2016
1584,Airport,29,Trip Completed,12-07-2016 06:26,07-12-2016 07:18,06:26:00,07:18:00,6,Tuesday,TRUE,12-07-2016
1966,Airport,29,Trip Completed,12-07-2016 12:05,07-12-2016 13:12,12:05:00,13:12:00,12,Tuesday,TRUE,12-07-2016
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,05:18:31,06:18:22,5,Wednesday,TRUE,13-07-2016
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,06:34:13,07:28:05,6,Wednesday,TRUE,13-07-2016
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13:47:14,14:51:51,13,Wednesday,TRUE,13-07-2016
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,18:07:42,19:12:22,18,Wednesday,TRUE,13-07-2016
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,20:30:08,21:42:32,20,Wednesday,TRUE,13-07-2016
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,09:48:17,10:49:39,9,Thursday,TRUE,14-07-2016
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,18:29:54,19:42:21,18,Friday,TRUE,15-07-2016
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,19:53:52,20:26:32,19,Friday,TRUE,15-07-2016
517,Airport,30,Trip Completed,11-07-2016 09:45,07-11-2016 10:24,09:45:00,10:24:00,9,Monday,TRUE,11-07-2016
1406,Airport,30,Trip Completed,12-07-2016 03:02,07-12-2016 03:55,03:02:00,03:55:00,3,Tuesday,TRUE,12-07-2016
1643,Airport,30,Trip Completed,12-07-2016 07:18,07-12-2016 08:10,07:18:00,08:10:00,7,Tuesday,TRUE,12-07-2016
2108,Airport,30,Trip Completed,12-07-2016 16:14,07-12-2016 16:48,16:14:00,16:48:00,16,Tuesday,TRUE,12-07-2016
2647,City,30,Trip Completed,12-07-2016 22:46,07-12-2016 23:18,22:46:00,23:18:00,22,Tuesday,TRUE,12-07-2016
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,08:41:49,09:41:42,8,Wednesday,TRUE,13-07-2016
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,20:15:54,20:55:01,20,Wednesday,TRUE,13-07-2016
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,08:13:15,09:13:10,8,Thursday,TRUE,14-07-2016
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,16:43:53,17:56:08,16,Thursday,TRUE,14-07-2016
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,04:59:58,05:34:09,4,Friday,TRUE,15-07-2016
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,20:19:45,21:01:21,20,Friday,TRUE,15-07-2016
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,23:23:55,00:11:55,23,Friday,TRUE,15-07-2016
629,Airport,31,Trip Completed,11-07-2016 12:14,07-11-2016 13:00,12:14:00,13:00:00,12,Monday,TRUE,11-07-2016
745,Airport,31,Trip Completed,11-07-2016 15:48,07-11-2016 16:45,15:48:00,16:45:00,15,Monday,TRUE,11-07-2016
1064,City,31,Trip Completed,11-07-2016 19:53,07-11-2016 20:31,19:53:00,20:31:00,19,Monday,TRUE,11-07-2016
1886,Airport,31,Trip Completed,12-07-2016 10:10,07-12-2016 10:35,10:10:00,10:35:00,10,Tuesday,TRUE,12-07-2016
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,06:18:36,07:07:34,6,Friday,TRUE,15-07-2016
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,09:37:21,10:08:03,9,Friday,TRUE,15-07-2016
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,14:44:32,15:41:12,14,Friday,TRUE,15-07-2016
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,22:15:45,23:07:50,22,Friday,TRUE,15-07-2016
2162,Airport,32,Trip Completed,12-07-2016 17:34,07-12-2016 18:33,17:34:00,18:33:00,17,Tuesday,TRUE,12-07-2016
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,11:23:36,12:14:06,11,Wednesday,TRUE,13-07-2016
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,19:33:18,20:34:21,19,Wednesday,TRUE,13-07-2016
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,16:41:52,17:15:01,16,Thursday,TRUE,14-07-2016
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,09:47:11,10:32:41,9,Friday,TRUE,15-07-2016
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,17:11:33,17:55:50,17,Friday,TRUE,15-07-2016
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,21:03:02,22:17:22,21,Friday,TRUE,15-07-2016
145,City,33,Trip Completed,11-07-2016 05:32,07-11-2016 06:37,05:32:00,06:37:00,5,Monday,TRUE,11-07-2016
735,City,33,Trip Completed,11-07-2016 15:27,07-11-2016 16:32,15:27:00,16:32:00,15,Monday,TRUE,11-07-2016
918,Airport,33,Trip Completed,11-07-2016 18:22,07-11-2016 19:04,18:22:00,19:04:00,18,Monday,TRUE,11-07-2016
1478,City,33,Trip Completed,12-07-2016 05:16,07-12-2016 06:13,05:16:00,06:13:00,5,Tuesday,TRUE,12-07-2016
1957,City,33,Trip Completed,12-07-2016 11:45,07-12-2016 12:55,11:45:00,12:55:00,11,Tuesday,TRUE,12-07-2016
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,08:15:34,09:12:57,8,Wednesday,TRUE,13-07-2016
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,23:13:54,23:38:37,23,Wednesday,TRUE,13-07-2016
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,05:11:15,06:15:24,5,Thursday,TRUE,14-07-2016
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,17:50:37,18:49:29,17,Friday,TRUE,15-07-2016
738,City,34,Trip Completed,11-07-2016 15:30,07-11-2016 16:44,15:30:00,16:44:00,15,Monday,TRUE,11-07-2016
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,02:38:48,03:16:56,2,Wednesday,TRUE,13-07-2016
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,05:46:42,06:22:39,5,Wednesday,TRUE,13-07-2016
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,17:50:59,18:17:24,17,Wednesday,TRUE,13-07-2016
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,11:58:46,12:55:21,11,Thursday,TRUE,14-07-2016
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,19:21:16,20:05:07,19,Thursday,TRUE,14-07-2016
360,Airport,35,Trip Completed,11-07-2016 08:02,07-11-2016 09:05,08:02:00,09:05:00,8,Monday,TRUE,11-07-2016
771,Airport,35,Trip Completed,11-07-2016 16:19,07-11-2016 17:34,16:19:00,17:34:00,16,Monday,TRUE,11-07-2016
1274,City,35,Trip Completed,11-07-2016 22:01,07-11-2016 23:21,22:01:00,23:21:00,22,Monday,TRUE,11-07-2016
1501,City,35,Trip Completed,12-07-2016 05:41,07-12-2016 06:47,05:41:00,06:47:00,5,Tuesday,TRUE,12-07-2016
1972,City,35,Trip Completed,12-07-2016 12:22,07-12-2016 12:43,12:22:00,12:43:00,12,Tuesday,TRUE,12-07-2016
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,05:53:33,07:00:33,5,Wednesday,TRUE,13-07-2016
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,14:52:52,15:33:04,14,Wednesday,TRUE,13-07-2016
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,18:25:52,19:31:28,18,Wednesday,TRUE,13-07-2016
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,04:28:35,05:26:48,4,Thursday,TRUE,14-07-2016
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14:52:43,15:37:25,14,Thursday,TRUE,14-07-2016
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,21:09:57,21:38:06,21,Friday,TRUE,15-07-2016
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,22:29:56,23:22:48,22,Friday,TRUE,15-07-2016
1104,Airport,36,Trip Completed,11-07-2016 20:17,07-11-2016 21:20,20:17:00,21:20:00,20,Monday,TRUE,11-07-2016
1596,Airport,36,Trip Completed,12-07-2016 06:39,07-12-2016 07:30,06:39:00,07:30:00,6,Tuesday,TRUE,12-07-2016
1835,Airport,36,Trip Completed,12-07-2016 09:35,07-12-2016 10:30,09:35:00,10:30:00,9,Tuesday,TRUE,12-07-2016
2110,Airport,36,Trip Completed,12-07-2016 16:19,07-12-2016 17:12,16:19:00,17:12:00,16,Tuesday,TRUE,12-07-2016
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,03:50:03,04:33:15,3,Wednesday,TRUE,13-07-2016
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,07:26:03,08:40:52,7,Wednesday,TRUE,13-07-2016
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,15:16:52,15:45:52,15,Wednesday,TRUE,13-07-2016
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,21:34:21,22:26:18,21,Wednesday,TRUE,13-07-2016
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,08:39:44,09:55:40,8,Thursday,TRUE,14-07-2016
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,20:50:52,21:57:39,20,Thursday,TRUE,14-07-2016
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,06:15:54,07:17:47,6,Friday,TRUE,15-07-2016
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,21:40:39,22:56:08,21,Friday,TRUE,15-07-2016
191,Airport,37,Trip Completed,11-07-2016 05:55,07-11-2016 06:45,05:55:00,06:45:00,5,Monday,TRUE,11-07-2016
333,City,37,Trip Completed,11-07-2016 07:43,07-11-2016 08:53,07:43:00,08:53:00,7,Monday,TRUE,11-07-2016
488,Airport,37,Trip Completed,11-07-2016 09:35,07-11-2016 10:20,09:35:00,10:20:00,9,Monday,TRUE,11-07-2016
1780,City,37,Trip Completed,12-07-2016 08:58,07-12-2016 09:45,08:58:00,09:45:00,8,Tuesday,TRUE,12-07-2016
2235,Airport,37,Trip Completed,12-07-2016 18:12,07-12-2016 19:14,18:12:00,19:14:00,18,Tuesday,TRUE,12-07-2016
2516,City,37,Trip Completed,12-07-2016 21:05,07-12-2016 22:18,21:05:00,22:18:00,21,Tuesday,TRUE,12-07-2016
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,05:37:01,06:42:12,5,Thursday,TRUE,14-07-2016
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,13:52:52,15:04:54,13,Thursday,TRUE,14-07-2016
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,19:52:54,21:06:33,19,Thursday,TRUE,14-07-2016
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,23:01:45,23:45:53,23,Thursday,TRUE,14-07-2016
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,12:43:09,13:55:27,12,Friday,TRUE,15-07-2016
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,17:19:56,18:03:53,17,Friday,TRUE,15-07-2016
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,18:21:09,18:57:24,18,Friday,TRUE,15-07-2016
125,City,38,Trip Completed,11-07-2016 05:12,07-11-2016 06:17,05:12:00,06:17:00,5,Monday,TRUE,11-07-2016
1611,City,38,Trip Completed,12-07-2016 06:49,07-12-2016 07:44,06:49:00,07:44:00,6,Tuesday,TRUE,12-07-2016
1814,City,38,Trip Completed,12-07-2016 09:19,07-12-2016 09:59,09:19:00,09:59:00,9,Tuesday,TRUE,12-07-2016
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,08:12:39,09:01:02,8,Wednesday,TRUE,13-07-2016
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,14:40:53,15:34:26,14,Wednesday,TRUE,13-07-2016
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,05:38:17,06:24:48,5,Thursday,TRUE,14-07-2016
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,08:12:21,09:17:55,8,Friday,TRUE,15-07-2016
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,10:48:38,11:49:20,10,Friday,TRUE,15-07-2016
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,18:31:06,19:30:28,18,Friday,TRUE,15-07-2016
249,City,39,Trip Completed,11-07-2016 06:31,07-11-2016 07:14,06:31:00,07:14:00,6,Monday,TRUE,11-07-2016
728,City,39,Trip Completed,11-07-2016 15:05,07-11-2016 16:09,15:05:00,16:09:00,15,Monday,TRUE,11-07-2016
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,07:38:51,08:32:47,7,Wednesday,TRUE,13-07-2016
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,18:54:52,20:08:38,18,Wednesday,TRUE,13-07-2016
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,06:22:04,07:23:02,6,Thursday,TRUE,14-07-2016
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,14:43:10,15:51:37,14,Thursday,TRUE,14-07-2016
1353,Airport,40,Trip Completed,11-07-2016 23:51,07-12-2016 00:34,23:51:00,00:34:00,23,Monday,TRUE,11-07-2016
1568,City,40,Trip Completed,12-07-2016 06:18,07-12-2016 06:52,06:18:00,06:52:00,6,Tuesday,TRUE,12-07-2016
2465,City,40,Trip Completed,12-07-2016 20:38,07-12-2016 21:37,20:38:00,21:37:00,20,Tuesday,TRUE,12-07-2016
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,19:39:52,20:40:51,19,Wednesday,TRUE,13-07-2016
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,14:06:18,15:02:55,14,Thursday,TRUE,14-07-2016
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,22:50:55,23:45:17,22,Thursday,TRUE,14-07-2016
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,20:52:18,22:03:09,20,Friday,TRUE,15-07-2016
1941,Airport,41,Trip Completed,12-07-2016 11:29,07-12-2016 12:09,11:29:00,12:09:00,11,Tuesday,TRUE,12-07-2016
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,20:33:01,21:24:23,20,Wednesday,TRUE,13-07-2016
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,06:02:47,06:37:57,6,Thursday,TRUE,14-07-2016
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,13:42:45,14:36:58,13,Thursday,TRUE,14-07-2016
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,07:16:19,08:24:55,7,Friday,TRUE,15-07-2016
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,18:44:07,19:21:59,18,Friday,TRUE,15-07-2016
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,23:22:28,00:12:03,23,Friday,TRUE,15-07-2016
238,City,42,Trip Completed,11-07-2016 06:27,07-11-2016 07:15,06:27:00,07:15:00,6,Monday,TRUE,11-07-2016
2624,City,42,Trip Completed,12-07-2016 22:16,07-12-2016 23:17,22:16:00,23:17:00,22,Tuesday,TRUE,12-07-2016
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,04:54:46,05:29:11,4,Wednesday,TRUE,13-07-2016
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,23:24:52,00:04:39,23,Wednesday,TRUE,13-07-2016
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,18:44:58,19:16:18,18,Thursday,TRUE,14-07-2016
